car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
1834,Fiat,Model A,2025,0.0,Diesel,Manual,1,30,16433
1835,Honda,Model B,2025,17837.0,Petrol,Automatic,1,10,28645
1836,Ford,Model A,2024,0.0,Petrol,Manual,8,10,17798
1837,Ford,Model C,2012,191413.0,Petrol,Automatic,5,20,2488
1838,Hyundai,Model A,2020,73160.0,Diesel,Manual,1,10,8119
1839,Mercedes,Model A,2025,0.0,Diesel,Automatic,6,30,33907
1840,Ford,Model C,2017,92637.0,Diesel,Manual,12,10,9397
1841,Honda,Model B,2020,57471.0,Petrol,Automatic,4,30,6681
1842,Fiat,Model A,2021,53878.0,Petrol,Automatic,4,10,11175
1843,Honda,Model C,2021,33159.0,Petrol,Automatic,6,01,9021
1844,Dacia,Model A,2023,24480.0,Petrol,Manual,2,30,14835
1845,Toyota,Model B,2025,0.0,Petrol,Automatic,8,30,26777
1846,Dacia,Model C,2018,,Hybrid,Automatic,11,10,4828
1847,Fiat,Model A,2012,42854.0,Hybrid,Manual,3,30,4974
1848,Ford,Model B,2016,121782.0,Petrol,Automatic,9,10,4836
1849,Toyota,Model C,2025,0.0,Petrol,Manual,12,10,20992
1850,Toyota,Model A,2024,19168.0,Petrol,Manual,12,20,25851
1851,Hyundai,Model B,2019,25188.0,Petrol,Automatic,7,20,7246
1852,Ford,Model B,2025,0.0,Diesel,Automatic,2,30,23844
1853,Toyota,Model B,2025,785.0,Petrol,Manual,9,01,23303
1854,Ford,Model B,2025,17452.0,Petrol,Automatic,10,01,27730
1855,VW,Model A,2025,0.0,Diesel,Manual,10,30,23900
1856,BMW,Model C,2018,74975.0,Hybrid,Automatic,12,30,8478
1857,BMW,Model C,2025,0.0,Petrol,Automatic,8,20,30807
1858,BMW,Model A,2022,53479.0,Petrol,Automatic,6,10,18901
1859,Audi,Model B,2025,19384.0,Hybrid,Manual,7,10,26977
1860,Toyota,Model B,2025,0.0,Petrol,Manual,5,30,25037
1861,Hyundai,Model A,2025,15093.0,Diesel,Automatic,1,30,21500
1862,Toyota,Model A,2024,24283.0,Petrol,Manual,9,10,17219
1863,BMW,Model B,2015,42991.0,Petrol,Automatic,1,01,2516
1864,Honda,Model C,2023,29776.0,Petrol,Manual,1,20,19807
1865,Dacia,Model A,2025,0.0,Petrol,Manual,5,01,19147
1866,Toyota,Model B,2025,17178.0,Diesel,Manual,12,30,25210
1867,Dacia,Model A,2004,250000.0,Petrol,Automatic,7,20,1176
1868,Mercedes,Model A,2015,153673.0,Hybrid,Automatic,3,01,3852
1869,Mercedes,Model B,2013,158380.0,Petrol,Manual,12,10,6789
1870,VW,Model A,2025,2303.0,Petrol,Automatic,8,01,21169
1871,Honda,Model A,2025,0.0,Petrol,Automatic,5,20,17574
1872,Hyundai,Model B,2017,87286.0,Petrol,Manual,9,10,7435
1873,Fiat,Model C,2022,14460.0,Petrol,Manual,6,20,9369
1874,Audi,Model A,2025,0.0,Petrol,Automatic,10,30,31649
1875,VW,Model A,2025,13891.0,Petrol,Automatic,3,20,25614
1876,Ford,Model A,2023,23944.0,Diesel,Automatic,2,30,25193
1877,Fiat,Model A,2023,11797.0,Petrol,Manual,6,30,13427
1878,Honda,Model A,2022,41063.0,Petrol,Manual,4,10,13369
1879,BMW,Model C,2019,65953.0,Petrol,Manual,8,20,15380
1880,Ford,Model B,2023,25314.0,Petrol,Manual,10,30,19708
1881,Dacia,Model B,2024,,Hybrid,Manual,12,30,15971
1882,BMW,Model C,2025,2088.0,Petrol,Automatic,10,30,34535
1883,Audi,Model B,2024,14260.0,Hybrid,Automatic,5,01,23921
1884,Toyota,Model C,2025,0.0,Petrol,Manual,10,10,24037
1885,Hyundai,Model C,2015,113505.0,Petrol,Automatic,7,10,500
1886,Toyota,Model B,2022,69876.0,Diesel,Manual,12,30,13202
1887,Audi,Model A,2000,250000.0,Diesel,Manual,9,10,1170
1888,Ford,Model B,2018,61892.0,Petrol,Automatic,2,30,10830
1889,BMW,Model B,2025,0.0,Petrol,Automatic,1,10,27969
1890,Mercedes,Model C,2025,1142.0,Petrol,Automatic,7,10,30252
1891,Toyota,Model B,2009,205402.0,Petrol,Manual,5,10,4795
1892,Toyota,Model C,2021,40200.0,Petrol,Manual,3,30,14304
1893,Toyota,Model B,2025,15324.0,Petrol,Automatic,10,20,27975
1894,Mercedes,Model C,2016,108894.0,Diesel,Manual,5,01,500
1895,Toyota,Model C,2023,21554.0,Petrol,Manual,2,10,20500
1896,Hyundai,Model B,2025,11341.0,Petrol,Automatic,4,01,29076
1897,Toyota,Model C,2023,16021.0,Hybrid,Automatic,9,10,21938
1898,Ford,Model A,2016,103699.0,Petrol,Automatic,9,01,5151
1899,Mercedes,Model B,2020,70052.0,Petrol,Automatic,4,01,9080
1900,BMW,Model B,2025,0.0,Petrol,Automatic,5,01,28166
1901,Fiat,Model B,2023,52631.0,Diesel,Automatic,1,10,16720
1902,Toyota,Model C,2000,250000.0,Petrol,Manual,12,10,500
1903,Toyota,Model A,2025,9432.0,Diesel,Automatic,5,01,30211
1904,Fiat,Model A,2003,250000.0,Petrol,Automatic,12,10,500
1905,VW,Model A,2025,13121.0,Petrol,Automatic,11,01,28596
1906,Hyundai,Model B,2016,103160.0,Petrol,Manual,5,10,500
1907,VW,Model C,2025,4235.0,Petrol,Manual,9,30,22056
1908,Mercedes,Model A,2020,46255.0,Petrol,Manual,6,30,14081
1909,Dacia,Model B,2020,75591.0,Diesel,Manual,12,20,5012
1910,Fiat,Model B,2014,136359.0,Petrol,Automatic,8,01,698
1911,Audi,Model A,2020,89737.0,Diesel,Automatic,7,01,8816
1912,Hyundai,Model B,2025,35884.0,Petrol,Manual,8,01,19250
1913,Toyota,Model A,2025,11449.0,Petrol,Automatic,3,01,26886
1914,VW,Model C,2020,61026.0,Petrol,Manual,4,20,9613
1915,Mercedes,Model B,2021,33809.0,Petrol,Automatic,9,10,16620
1916,Honda,Model B,2025,13571.0,Petrol,Manual,2,10,21919
1917,Mercedes,Model C,2025,3154.0,Petrol,Automatic,4,01,31336
1918,Honda,Model C,2023,32070.0,Petrol,Automatic,8,01,18396
1919,Audi,Model C,2021,73946.0,Diesel,Automatic,12,20,13063
1920,Honda,Model A,2021,35633.0,Petrol,Manual,12,20,12069
1921,VW,Model C,2024,0.0,Petrol,Automatic,11,30,23390
1922,Fiat,Model A,2000,250000.0,Petrol,Automatic,7,30,500
1923,Mercedes,Model B,2023,36318.0,Petrol,Automatic,11,30,23606
1924,Fiat,Model A,2020,68323.0,Petrol,Automatic,7,30,6470
1925,Toyota,Model C,2025,0.0,Petrol,Automatic,6,30,28411
1926,Hyundai,Model C,2009,203348.0,Petrol,Automatic,3,20,500
1927,Honda,Model C,2023,5981.0,Hybrid,Manual,12,10,14345
1928,Fiat,Model B,2022,23433.0,Hybrid,Manual,8,20,12207
1929,VW,Model B,2024,10268.0,Petrol,Automatic,9,30,24131
1930,Honda,Model C,2006,219698.0,Petrol,Automatic,2,30,500
1931,Toyota,Model C,2023,,Petrol,Automatic,6,01,17247
1932,Dacia,Model A,2023,28295.0,Petrol,Automatic,12,20,16342
1933,Hyundai,Model B,2023,50483.0,Petrol,Manual,10,20,12486
1934,Toyota,Model B,2023,20292.0,Petrol,Automatic,12,01,16938
1935,Mercedes,Model C,2024,10166.0,Diesel,Manual,5,10,28774
1936,Hyundai,Model A,2025,18155.0,Petrol,Automatic,1,01,27283
1937,Dacia,Model C,2018,82636.0,Petrol,Automatic,5,01,7021
1938,Audi,Model B,2025,22410.0,Petrol,Manual,5,30,34438
1939,Fiat,Model C,2022,44112.0,Petrol,Automatic,4,30,14309
1940,Mercedes,Model B,2007,180708.0,Petrol,Automatic,7,30,500
1941,Dacia,Model B,2005,250000.0,Hybrid,Automatic,3,30,500
1942,VW,Model A,2020,73690.0,Petrol,Automatic,12,30,13062
1943,Toyota,Model A,2025,14269.0,Petrol,Automatic,12,20,23624
1944,Toyota,Model A,2025,0.0,Petrol,Manual,4,01,21754
1945,Ford,Model C,2025,0.0,Petrol,Manual,9,01,21905
1946,Ford,Model A,2022,27169.0,Petrol,Manual,7,30,13885
1947,Fiat,Model C,2021,35383.0,Petrol,Automatic,4,01,11910
1948,Hyundai,Model B,2014,158128.0,Petrol,Manual,12,10,3593
1949,Honda,Model C,2020,59823.0,Petrol,Manual,3,30,7931
1950,Fiat,Model A,2021,14235.0,Diesel,Automatic,8,30,13188
1951,Ford,Model A,2008,212280.0,Petrol,Automatic,5,01,500
1952,Hyundai,Model C,2017,104539.0,Diesel,Manual,11,10,4213
1953,Hyundai,Model A,2023,0.0,Hybrid,Manual,8,01,19934
1954,Fiat,Model A,2025,0.0,Hybrid,Automatic,11,30,19905
1955,BMW,Model B,2025,0.0,Petrol,Automatic,5,20,29443
1956,Ford,Model A,2025,6004.0,Diesel,Manual,1,20,22072
1957,Honda,Model A,2024,7666.0,Petrol,Automatic,3,20,20878
1958,Honda,Model A,2021,48230.0,Petrol,Automatic,11,30,11715
1959,Honda,Model C,2024,0.0,Diesel,Manual,4,01,23183
1960,Hyundai,Model C,2025,0.0,Petrol,Automatic,4,30,29331
1961,Toyota,Model A,2011,184726.0,Petrol,Manual,6,01,1978
1962,Honda,Model A,2021,69141.0,Petrol,Manual,4,01,10448
1963,Audi,Model B,2025,10782.0,Petrol,Automatic,11,10,30932
1964,Audi,Model B,2021,27968.0,Diesel,Automatic,5,01,16572
1965,VW,Model A,2023,42891.0,Petrol,Automatic,8,20,19283
1966,Mercedes,Model A,2023,34860.0,Petrol,Automatic,6,10,19153
1967,Mercedes,Model A,2016,106242.0,Hybrid,Manual,4,30,3576
1968,Honda,Model B,2020,29624.0,Diesel,Automatic,4,10,15561
1969,BMW,Model C,2020,74303.0,Diesel,Manual,7,01,13546
1970,Mercedes,Model C,2002,250000.0,Petrol,Manual,3,01,500
1971,Fiat,Model B,2002,250000.0,Petrol,Automatic,5,20,500
1972,Hyundai,Model B,2025,1025.0,Petrol,Manual,1,01,19683
1973,Toyota,Model C,2019,95075.0,Petrol,Manual,10,30,6541
1974,Toyota,Model C,2022,34119.0,Petrol,Manual,1,30,18766
1975,Dacia,Model B,2019,71773.0,Petrol,Automatic,11,01,6941
1976,BMW,Model A,2025,23679.0,Petrol,Manual,1,30,29092
1977,Ford,Model B,2018,74126.0,Petrol,Automatic,11,10,10724
1978,Ford,Model A,2021,60214.0,Petrol,Manual,9,01,9211
1979,Hyundai,Model C,2025,0.0,Petrol,Automatic,7,30,21956
1980,Dacia,Model C,2025,0.0,Hybrid,Automatic,2,20,23580
1981,Toyota,Model C,2016,32405.0,Petrol,Automatic,4,20,5632
1982,Honda,Model A,2025,10375.0,Petrol,Automatic,9,30,25255
1983,VW,Model A,2021,68305.0,Petrol,Automatic,7,10,14793
1984,Dacia,Model B,2022,17436.0,Petrol,Automatic,7,01,12892
1985,Fiat,Model A,2013,139578.0,Petrol,Manual,2,01,2960
1986,VW,Model C,2008,189191.0,Petrol,Automatic,6,20,500
1987,Fiat,Model C,2025,0.0,Diesel,Automatic,8,20,24222
1988,BMW,Model A,2022,18277.0,Petrol,Manual,2,10,18654
1989,Toyota,Model C,2021,44739.0,Petrol,Automatic,12,01,15056
1990,BMW,Model B,2025,0.0,Diesel,Manual,11,20,25299
1991,Mercedes,Model B,2025,10912.0,Diesel,Automatic,4,01,34277
1992,Ford,Model B,2015,86910.0,Petrol,Automatic,8,20,8044
1993,Fiat,Model A,2023,12995.0,Petrol,Automatic,7,10,18615
1994,Ford,Model A,2013,133117.0,Hybrid,Manual,2,01,4068
1995,VW,Model C,2025,17806.0,Diesel,Manual,6,20,24152
1996,Mercedes,Model C,2024,0.0,Diesel,Manual,3,30,21902
1997,VW,Model B,2025,3399.0,Petrol,Automatic,5,10,25829
1998,Honda,Model C,2006,226078.0,Petrol,Manual,12,10,500
1999,VW,Model C,2005,250000.0,Petrol,Manual,7,10,2835
2000,Toyota,Model B,2019,80937.0,Petrol,Automatic,1,01,10671
2001,Ford,Model B,2018,85818.0,Petrol,Manual,9,20,10133
2002,Toyota,Model B,2018,75679.0,Petrol,Manual,12,10,9227
2003,Ford,Model C,2025,0.0,Hybrid,Automatic,3,10,22209
2004,Mercedes,Model A,2018,87706.0,Petrol,Automatic,9,20,9291
2005,Toyota,Model C,2019,79957.0,Petrol,Manual,11,30,13766
2006,Toyota,Model B,2025,0.0,Hybrid,Automatic,11,10,23299
2007,VW,Model A,2021,29494.0,Petrol,Manual,9,01,17442
2008,VW,Model B,2025,3784.0,Petrol,Automatic,12,30,28401
2009,Fiat,Model A,2006,233087.0,Petrol,Automatic,1,01,2294
2010,Ford,Model B,2022,21140.0,Diesel,Automatic,1,01,16788
2011,Toyota,Model B,2003,250000.0,Petrol,Manual,2,10,780
2012,Hyundai,Model B,2006,200452.0,Petrol,Automatic,1,01,1463
2013,Honda,Model A,2025,20658.0,Diesel,Automatic,2,30,22400
2014,Mercedes,Model A,2013,124501.0,Petrol,Automatic,11,01,3837
2015,VW,Model A,2022,44133.0,Petrol,Manual,12,30,17076
2016,Mercedes,Model C,2021,,Petrol,Manual,5,01,15588
2017,Mercedes,Model C,2020,79343.0,Diesel,Manual,12,20,14800
2018,Hyundai,Model B,2025,0.0,Petrol,Manual,6,01,22136
2019,Hyundai,Model B,2002,250000.0,Petrol,Automatic,3,10,500
2020,Hyundai,Model B,2024,0.0,Petrol,Automatic,9,10,24578
2021,Toyota,Model C,2025,0.0,Petrol,Automatic,6,30,24496
2022,Fiat,Model C,2023,32945.0,Diesel,Manual,1,20,14632
2023,VW,Model C,2025,0.0,Petrol,Manual,12,01,19757
2024,Hyundai,Model C,2005,236576.0,Petrol,Manual,8,30,1951
2025,VW,Model A,2021,63169.0,Diesel,Manual,8,10,11675
2026,Ford,Model A,2018,95200.0,Diesel,Manual,12,30,8348
2027,Mercedes,Model B,2025,0.0,Petrol,Automatic,11,01,28816
2028,VW,Model C,2025,0.0,Petrol,Automatic,5,30,23927
2029,VW,Model C,2018,91642.0,Petrol,Manual,1,01,4687
2030,Toyota,Model B,2024,32133.0,Diesel,Manual,3,01,20529
2031,VW,Model B,2016,98066.0,Diesel,Automatic,5,10,3430
2032,Ford,Model A,2023,11950.0,Petrol,Manual,12,30,14858
2033,Ford,Model A,2022,28126.0,Diesel,Automatic,12,30,19012
2034,Toyota,Model B,2025,8574.0,Petrol,Automatic,1,30,29315
2035,Mercedes,Model B,2023,42427.0,Diesel,Manual,12,20,20122
2036,Audi,Model A,2020,41405.0,Petrol,Manual,4,01,12457
2037,Hyundai,Model B,2011,145525.0,Petrol,Automatic,10,30,2870
2038,Audi,Model B,2015,155099.0,Diesel,Automatic,2,10,5493
2039,BMW,Model A,2017,93340.0,Petrol,Manual,3,01,5620
2040,Dacia,Model A,2018,87793.0,Petrol,Automatic,7,01,1386
2041,Audi,Model A,2025,0.0,Diesel,Automatic,9,30,30315
2042,VW,Model B,2023,31349.0,Petrol,Automatic,5,10,22716
2043,Fiat,Model A,2022,50400.0,Diesel,Automatic,11,20,16039
2044,Ford,Model A,2011,172496.0,Petrol,Manual,12,30,3883
2045,Hyundai,Model A,2025,,Diesel,Automatic,2,10,21284
2046,Dacia,Model B,2025,0.0,Petrol,Automatic,9,30,17140
2047,Fiat,Model A,2006,224056.0,Petrol,Manual,2,20,500
2048,Ford,Model B,2025,3471.0,Petrol,Manual,5,01,24808
2049,Toyota,Model A,2023,30974.0,Hybrid,Automatic,11,30,20960
2050,Honda,Model B,2008,62225.0,Petrol,Automatic,5,20,2519
2051,Hyundai,Model C,2021,28733.0,Petrol,Automatic,12,10,16620
2052,Fiat,Model C,2022,40687.0,Petrol,Automatic,6,01,14279
2053,Hyundai,Model B,2015,114387.0,Petrol,Automatic,4,30,1062
2054,Ford,Model C,2025,0.0,Hybrid,Automatic,12,30,23864
2055,Honda,Model B,2025,487.0,Petrol,Manual,6,10,23819
2056,Toyota,Model A,2024,0.0,Petrol,Manual,10,30,25362
2057,BMW,Model C,2022,,Petrol,Manual,8,30,20016
2058,Hyundai,Model C,2021,8767.0,Diesel,Manual,3,01,7876
2059,Audi,Model C,2024,38208.0,Diesel,Manual,7,01,22794
2060,Toyota,Model B,2023,32335.0,Petrol,Automatic,1,01,20845
2061,Hyundai,Model A,2006,226248.0,Petrol,Automatic,9,20,500
2062,BMW,Model B,2022,25991.0,Petrol,Manual,7,20,17940
2063,Fiat,Model B,2025,0.0,Petrol,Manual,2,01,20564
2064,BMW,Model B,2021,37072.0,Diesel,Automatic,10,20,15119
2065,Dacia,Model C,2005,250000.0,Petrol,Automatic,11,10,4939
2066,Honda,Model B,2025,14132.0,Diesel,Manual,10,30,25227
2067,Mercedes,Model B,2016,117634.0,Petrol,Automatic,5,20,1969
2068,VW,Model A,2018,86375.0,Petrol,Automatic,10,01,6658
2069,Fiat,Model A,2015,139558.0,Petrol,Automatic,8,10,500
2070,Honda,Model B,2020,,Petrol,Automatic,7,10,6306
2071,VW,Model C,2025,16277.0,Petrol,Automatic,9,20,23494
2072,Dacia,Model C,2022,30231.0,Petrol,Automatic,8,01,12984
2073,Audi,Model B,2016,94782.0,Hybrid,Manual,10,20,8045
2074,Hyundai,Model B,2025,0.0,Hybrid,Automatic,12,20,26018
2075,Toyota,Model C,2025,0.0,Petrol,Manual,10,30,29470
2076,Toyota,Model A,2025,9886.0,Petrol,Automatic,6,01,24284
2077,Toyota,Model A,2017,25457.0,Hybrid,Automatic,6,10,13381
2078,Honda,Model B,2021,32504.0,Diesel,Manual,1,20,10196
2079,BMW,Model A,2025,10706.0,Petrol,Manual,2,10,25479
2080,Toyota,Model C,2025,4919.0,Diesel,Manual,3,20,19602
2081,Honda,Model A,2002,250000.0,Petrol,Automatic,12,10,500
2082,Ford,Model B,2006,235688.0,Petrol,Automatic,10,30,1799
2083,Ford,Model A,2022,24703.0,Petrol,Manual,2,30,14972
2084,Ford,Model A,2025,1141.0,Diesel,Automatic,7,10,26513
2085,Toyota,Model A,2022,37876.0,Petrol,Manual,3,20,10848
2086,Dacia,Model C,2022,22212.0,Petrol,Automatic,4,01,11308
2087,Toyota,Model A,2010,163430.0,Diesel,Manual,8,30,500
2088,Audi,Model A,2024,1789.0,Diesel,Manual,8,01,20090
2089,Ford,Model C,2025,30548.0,Petrol,Automatic,11,30,18856
2090,VW,Model A,2021,41808.0,Petrol,Automatic,3,01,10836
2091,BMW,Model B,2025,18493.0,Diesel,Manual,7,01,31438
2092,Audi,Model A,2025,0.0,Petrol,Manual,8,01,30597
2093,Hyundai,Model A,2016,121332.0,Petrol,Automatic,12,10,5103
2094,Honda,Model B,2022,49537.0,Petrol,Automatic,7,10,11414
2095,Toyota,Model B,2019,86288.0,Hybrid,Automatic,5,10,10062
2096,Dacia,Model A,2025,5817.0,Diesel,Automatic,4,10,20810
2097,BMW,Model C,2023,44660.0,Petrol,Automatic,3,10,16094
2098,Ford,Model B,2024,17675.0,Petrol,Manual,12,30,18720
2099,Toyota,Model B,2025,25702.0,Diesel,Automatic,8,01,26229
2100,BMW,Model A,2021,23701.0,Petrol,Manual,4,01,19515
2101,Audi,Model C,2025,5224.0,Petrol,Manual,10,01,29663
2102,Ford,Model B,2022,40249.0,Petrol,Automatic,4,10,15835
2103,BMW,Model C,2015,105952.0,Diesel,Automatic,7,01,500
2104,Ford,Model B,2024,20693.0,Petrol,Manual,1,20,20535
2105,Dacia,Model B,2025,0.0,Petrol,Automatic,11,01,24655
2106,Hyundai,Model A,2020,50187.0,Petrol,Automatic,12,20,6713
2107,Toyota,Model A,2025,0.0,Petrol,Manual,11,01,26015
2108,Mercedes,Model C,2025,23379.0,Petrol,Automatic,3,10,30266
2109,Honda,Model A,2019,68526.0,Petrol,Automatic,11,20,4893
2110,Toyota,Model B,2025,32503.0,Petrol,Automatic,5,01,27139
2111,Dacia,Model A,2014,144044.0,Petrol,Manual,12,10,2484
2112,Dacia,Model A,2016,114721.0,Petrol,Automatic,4,30,3933
2113,Toyota,Model C,2016,99206.0,Petrol,Automatic,2,10,5427
2114,Mercedes,Model C,2025,0.0,Petrol,Automatic,11,10,28640
2115,Fiat,Model A,2024,19844.0,Petrol,Manual,2,30,18956
2116,Hyundai,Model C,2015,118927.0,Diesel,Manual,7,20,4823
2117,Honda,Model B,2021,27910.0,Diesel,Automatic,5,01,10934
2118,Toyota,Model C,2023,1247.0,Petrol,Manual,10,20,21203
2119,Honda,Model B,2008,189619.0,Petrol,Automatic,10,10,500
2120,Fiat,Model A,2025,27314.0,Petrol,Automatic,10,20,23609
2121,Mercedes,Model A,2025,33199.0,Petrol,Manual,1,01,28700
2122,Hyundai,Model C,2022,39074.0,Petrol,Automatic,11,30,16833
2123,BMW,Model B,2025,2234.0,Petrol,Manual,6,30,31880
2124,Fiat,Model A,2021,42955.0,Petrol,Manual,3,01,8871
2125,Honda,Model A,2025,0.0,Diesel,Automatic,4,20,27942
2126,Audi,Model B,2024,32627.0,Diesel,Manual,12,01,21778
2127,BMW,Model A,2024,40103.0,Diesel,Automatic,1,01,22512
2128,Ford,Model A,2015,106598.0,Diesel,Automatic,11,20,706
2129,Audi,Model B,2025,0.0,Petrol,Manual,12,30,23193
2130,Ford,Model A,2021,41252.0,Diesel,Manual,4,10,10094
2131,Toyota,Model C,2015,34108.0,Petrol,Automatic,11,20,8485
2132,BMW,Model A,2001,250000.0,Petrol,Manual,3,10,1982
2133,Honda,Model C,2023,4320.0,Petrol,Manual,1,30,17079
2134,Ford,Model B,2022,42997.0,Petrol,Automatic,8,01,13634
2135,Honda,Model B,2025,10923.0,Petrol,Manual,9,20,20814
2136,Honda,Model B,2025,0.0,Petrol,Automatic,2,20,25872
2137,Ford,Model C,2007,229396.0,Hybrid,Automatic,7,20,500
2138,Honda,Model A,2025,2214.0,Diesel,Manual,5,20,22223
2139,Mercedes,Model B,2016,126256.0,Hybrid,Automatic,1,20,7452
2140,Mercedes,Model C,2025,0.0,Diesel,Manual,7,20,33670
2141,Mercedes,Model C,2025,,Hybrid,Automatic,8,01,31729
2142,VW,Model C,2023,22922.0,Petrol,Automatic,3,10,19773
2143,Honda,Model A,2025,0.0,Petrol,Manual,10,20,22237
2144,Toyota,Model B,2020,,Petrol,Automatic,1,10,8994
2145,Hyundai,Model C,2022,23796.0,Petrol,Automatic,7,10,17282
2146,Toyota,Model A,2025,14223.0,Diesel,Manual,4,20,27935
2147,Ford,Model C,2021,11219.0,Petrol,Manual,6,30,12887
2148,BMW,Model A,2020,47728.0,Petrol,Automatic,12,10,13354
2149,VW,Model C,2022,48262.0,Petrol,Automatic,9,30,16062
2150,VW,Model C,2025,,Petrol,Automatic,2,01,27165
2151,Hyundai,Model C,2020,28931.0,Diesel,Manual,12,30,7564
2152,Fiat,Model B,2015,114576.0,Petrol,Automatic,5,30,4540
2153,Hyundai,Model A,2025,0.0,Diesel,Automatic,5,30,23687
2154,Hyundai,Model A,2025,0.0,Hybrid,Manual,7,30,24370
2155,Toyota,Model A,2010,188601.0,Petrol,Automatic,3,01,500
2156,Toyota,Model A,2017,109139.0,Hybrid,Automatic,12,20,7888
2157,Dacia,Model A,2014,143832.0,Hybrid,Automatic,6,30,2107
2158,Fiat,Model B,2020,76631.0,Petrol,Manual,5,01,2286
2159,Honda,Model C,2021,66617.0,Diesel,Automatic,3,30,16238
2160,Toyota,Model B,2025,0.0,Petrol,Automatic,11,30,25653
2161,Fiat,Model C,2024,18756.0,Hybrid,Manual,12,10,18757
2162,Toyota,Model A,2024,4055.0,Petrol,Manual,11,30,22051
2163,Mercedes,Model C,2020,48788.0,Hybrid,Automatic,3,30,12150
2164,Ford,Model C,2025,8406.0,Petrol,Automatic,10,20,28907
2165,BMW,Model C,2022,10045.0,Diesel,Automatic,3,10,15654
2166,Toyota,Model C,2025,0.0,Petrol,Automatic,1,30,29062
2167,Hyundai,Model C,2024,21503.0,Petrol,Automatic,7,30,22215
2168,Toyota,Model B,2012,163316.0,Hybrid,Automatic,9,01,1908
2169,Dacia,Model A,2024,14050.0,Petrol,Manual,2,30,17320
2170,Dacia,Model B,2020,46801.0,Diesel,Automatic,8,01,7916
2171,Hyundai,Model A,2024,,Petrol,Automatic,11,01,22375
2172,Dacia,Model C,2006,238204.0,Hybrid,Automatic,3,01,1011
2173,Honda,Model A,2015,121279.0,Diesel,Manual,6,30,4261
2174,Ford,Model C,2025,0.0,Petrol,Automatic,7,10,28023
2175,Hyundai,Model C,2017,89621.0,Diesel,Manual,11,01,4327
2176,Honda,Model C,2025,12567.0,Petrol,Automatic,10,30,28751
2177,Toyota,Model B,2019,91907.0,Diesel,Manual,10,20,8762
2178,Ford,Model C,2024,7101.0,Petrol,Automatic,9,30,19850
2179,VW,Model B,2024,8254.0,Petrol,Automatic,8,01,22292
2180,Hyundai,Model B,2022,33574.0,Diesel,Manual,7,01,8576
2181,VW,Model C,2020,64123.0,Petrol,Automatic,5,10,13806
2182,VW,Model B,2017,87283.0,Petrol,Automatic,7,20,4005
2183,VW,Model B,2003,220587.0,Diesel,Automatic,11,10,500
2184,Honda,Model B,2020,77891.0,Petrol,Automatic,8,01,12825
2185,Mercedes,Model C,2024,38920.0,Petrol,Manual,12,01,24038
2186,Hyundai,Model C,2025,0.0,Petrol,Automatic,2,01,22749
2187,BMW,Model C,2025,0.0,Petrol,Automatic,6,30,28940
2188,Dacia,Model B,2025,0.0,Petrol,Automatic,3,01,18648
2189,Hyundai,Model A,2025,,Petrol,Automatic,5,01,26500
2190,VW,Model B,2024,26932.0,Petrol,Automatic,10,10,27449
2191,Dacia,Model A,2018,84819.0,Diesel,Automatic,11,30,4048
2192,Ford,Model C,2025,0.0,Petrol,Automatic,1,01,22053
2193,BMW,Model C,2024,0.0,Petrol,Manual,12,01,16883
2194,Ford,Model A,2023,36984.0,Petrol,Automatic,11,10,15207
2195,Audi,Model A,2011,53097.0,Petrol,Manual,12,01,758
2196,Toyota,Model B,2021,63908.0,Petrol,Manual,5,01,17026
2197,Honda,Model C,2022,21477.0,Diesel,Automatic,7,01,18793
2198,Hyundai,Model A,2025,27576.0,Petrol,Automatic,3,20,25606
2199,Honda,Model B,2023,0.0,Petrol,Automatic,5,01,20384
2200,Honda,Model C,2021,58644.0,Petrol,Automatic,2,20,12746
2201,Toyota,Model B,2025,0.0,Petrol,Manual,11,30,29267
2202,Honda,Model B,2011,156145.0,Diesel,Manual,8,10,2509
2203,Audi,Model A,2021,71415.0,Petrol,Automatic,2,10,11446
2204,Audi,Model B,2004,250000.0,Petrol,Automatic,11,01,500
2205,Hyundai,Model A,2025,0.0,Petrol,Manual,2,20,22653
2206,Toyota,Model B,2025,0.0,Hybrid,Automatic,12,01,25716
2207,BMW,Model A,2019,73509.0,Petrol,Manual,2,30,12653
2208,Toyota,Model B,2025,7712.0,Petrol,Automatic,9,01,29557
2209,Ford,Model B,2019,90773.0,Petrol,Automatic,9,01,9419
2210,Hyundai,Model B,2025,0.0,Diesel,Manual,10,01,23546
2211,Dacia,Model A,2025,0.0,Petrol,Automatic,8,30,18734
