car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,age,area_type,miles_per_year,suspicious_mileage,area
1153,VW,Model B,2024,10869.0,Diesel,Automatic,9,30,23185,1,Rural,9880.90909090909,False,Rural
1154,Ford,Model B,2024,19719.0,Hybrid,Automatic,5,10,22169,1,Rural,17926.363636363636,False,Rural
1155,Audi,Model C,2023,29822.0,Petrol,Automatic,1,20,19388,2,Rural,14200.95238095238,False,Rural
1156,Honda,Model C,2025,30755.0,Hybrid,Automatic,3,10,21056,0,Rural,307550.0,False,Rural
1157,Honda,Model C,2015,113077.0,Diesel,Manual,6,30,4614,10,Rural,11195.742574257427,False,Rural
1158,Honda,Model A,2025,5771.0,Petrol,Automatic,2,20,26569,0,Rural,57710.0,False,Rural
1159,Honda,Model B,2025,35320.0,Petrol,Manual,10,20,17831,0,Rural,353200.0,False,Rural
1160,Mercedes,Model B,2002,250000.0,Hybrid,Automatic,10,30,6553,23,Rural,10822.510822510822,False,Rural
1161,Mercedes,Model B,2025,2177.0,Petrol,Automatic,2,30,30285,0,Rural,21770.0,False,Rural
1163,Audi,Model B,2020,61231.0,Diesel,Manual,7,30,14510,5,Rural,12006.078431372549,False,Rural
1164,Audi,Model A,2025,0.0,Diesel,Manual,12,30,22849,0,Rural,0.0,False,Rural
1165,Audi,Model B,2015,135702.0,Petrol,Manual,10,20,6034,10,Rural,13435.841584158416,False,Rural
1166,Audi,Model B,2025,2209.0,Petrol,Automatic,8,30,31230,0,Rural,22090.0,False,Rural
1168,Hyundai,Model C,2022,48608.0,Petrol,Automatic,3,30,15173,3,Rural,15680.0,False,Rural
1169,Toyota,Model C,2000,75000.0,Petrol,Manual,12,10,1825,25,Rural,2988.04780876494,True,Rural
1170,Toyota,Model C,2019,86292.0,Petrol,Automatic,7,10,10675,6,Rural,14146.229508196722,False,Rural
1171,Hyundai,Model C,2023,6785.0,Petrol,Automatic,8,30,22834,2,Rural,3230.9523809523807,False,Rural
1172,Ford,Model C,2025,5532.0,Petrol,Manual,8,20,22658,0,Rural,55320.0,False,Rural
1173,Toyota,Model A,2024,23600.0,Diesel,Automatic,4,1,19799,1,Rural,21454.545454545452,False,Rural
1174,VW,Model B,2018,77649.0,Petrol,Automatic,11,20,12605,7,Rural,10936.478873239437,False,Rural
1175,Toyota,Model A,2024,0.0,Diesel,Automatic,11,30,28405,1,Rural,0.0,False,Rural
1176,Ford,Model C,2022,35375.0,Diesel,Manual,4,30,18824,3,Rural,11411.290322580644,False,Rural
1177,Dacia,Model A,2025,18421.0,Petrol,Manual,6,10,17463,0,Rural,184210.0,False,Rural
1179,Dacia,Model C,2025,0.0,Hybrid,Automatic,3,20,18148,0,Rural,0.0,False,Rural
1180,Toyota,Model C,2023,4753.0,Petrol,Automatic,5,1,18522,2,Rural,2263.333333333333,False,Rural
1181,Honda,Model B,2025,0.0,Petrol,Automatic,12,30,26774,0,Rural,0.0,False,Rural
1182,Honda,Model C,2020,52972.0,Petrol,Automatic,8,30,12238,5,Rural,10386.666666666668,False,Rural
1183,Hyundai,Model A,2024,18696.0,Diesel,Automatic,8,10,23225,1,Rural,16996.363636363636,False,Rural
1184,BMW,Model B,2025,0.0,Petrol,Manual,12,20,27648,0,Rural,0.0,False,Rural
1185,Ford,Model C,2010,168701.0,Petrol,Automatic,10,10,6759,15,Rural,11172.25165562914,False,Rural
1186,Hyundai,Model C,2025,16563.0,Diesel,Manual,1,30,21219,0,Rural,165630.0,False,Rural
1187,Honda,Model B,2024,14106.0,Hybrid,Automatic,2,30,28437,1,Rural,12823.636363636362,False,Rural
1188,Mercedes,Model C,2006,234531.0,Petrol,Automatic,4,30,4620,19,Rural,12279.109947643978,False,Rural
1189,Audi,Model A,2020,34125.0,Petrol,Automatic,4,30,13118,5,Rural,6691.176470588236,False,Rural
1190,VW,Model C,2025,0.0,Diesel,Manual,11,1,17737,0,Rural,0.0,False,Rural
1192,Toyota,Model C,2023,16791.0,Petrol,Automatic,2,30,21639,2,Rural,7995.714285714285,False,Rural
1193,Ford,Model C,2020,68645.0,Petrol,Automatic,7,30,7530,5,Rural,13459.803921568628,False,Rural
1194,Audi,Model C,2024,0.0,Petrol,Manual,2,30,25739,1,Rural,0.0,False,Rural
1195,Toyota,Model B,2004,250000.0,Petrol,Manual,3,10,1250,21,Rural,11848.341232227487,False,Rural
1196,Toyota,Model C,2025,2558.0,Diesel,Manual,4,1,23010,0,Rural,25580.0,False,Rural
1197,VW,Model C,2025,20404.0,Petrol,Automatic,12,20,21627,0,Rural,204040.0,False,Rural
1198,Dacia,Model A,2025,0.0,Petrol,Manual,5,30,17518,0,Rural,0.0,False,Rural
1199,Hyundai,Model A,2025,7557.0,Petrol,Automatic,12,1,25785,0,Rural,75570.0,False,Rural
1201,Ford,Model A,2025,12265.0,Diesel,Automatic,10,1,23204,0,Rural,122650.0,False,Rural
1202,BMW,Model B,2002,250000.0,Petrol,Automatic,11,1,1886,23,Rural,10822.510822510822,False,Rural
1205,Toyota,Model A,2022,26232.0,Petrol,Automatic,4,20,17424,3,Rural,8461.935483870968,False,Rural
1207,Honda,Model A,2024,0.0,Petrol,Manual,11,30,22032,1,Rural,0.0,False,Rural
1208,Dacia,Model A,2021,58537.0,Petrol,Automatic,12,20,10511,4,Rural,14277.317073170732,False,Rural
1209,Audi,Model A,2019,101319.0,Petrol,Automatic,12,1,11513,6,Rural,16609.67213114754,False,Rural
1210,Toyota,Model C,2025,0.0,Diesel,Automatic,5,20,28031,0,Rural,0.0,False,Rural
1211,Toyota,Model A,2021,46629.0,Diesel,Automatic,12,1,15992,4,Rural,11372.926829268294,False,Rural
1212,Audi,Model C,2021,61207.0,Petrol,Automatic,5,1,19772,4,Rural,14928.536585365855,False,Rural
1213,Dacia,Model C,2015,120471.0,Petrol,Automatic,9,30,8333,10,Rural,11927.821782178218,False,Rural
1214,Toyota,Model A,2025,2476.0,Petrol,Automatic,11,20,27395,0,Rural,24760.0,False,Rural
1215,Dacia,Model B,2024,6135.0,Petrol,Manual,5,20,12954,1,Rural,5577.272727272727,False,Rural
1216,Toyota,Model B,2017,89577.0,Petrol,Manual,3,1,9059,8,Rural,11058.888888888889,False,Rural
1217,Audi,Model A,2008,202699.0,Petrol,Manual,12,20,2549,17,Rural,11853.742690058478,False,Rural
1218,Mercedes,Model B,2024,12625.0,Diesel,Automatic,2,1,26746,1,Rural,11477.272727272726,False,Rural
1219,Fiat,Model B,2024,0.0,Petrol,Manual,5,1,17089,1,Rural,0.0,False,Rural
1221,Dacia,Model A,2025,23528.0,Petrol,Automatic,11,20,15480,0,Rural,235280.0,False,Rural
1225,Mercedes,Model C,2021,37280.0,Petrol,Automatic,11,30,16685,4,Rural,9092.68292682927,False,Rural
1226,BMW,Model B,2024,0.0,Petrol,Manual,6,20,25080,1,Rural,0.0,False,Rural
1227,Hyundai,Model B,2021,50087.0,Petrol,Manual,7,10,10343,4,Rural,12216.341463414636,False,Rural
1228,Toyota,Model C,2019,61345.0,Petrol,Automatic,1,1,7662,6,Rural,10056.557377049181,False,Rural
1229,Honda,Model A,2025,0.0,Petrol,Automatic,12,30,28513,0,Rural,0.0,False,Rural
1230,Mercedes,Model A,2021,50301.0,Diesel,Automatic,8,30,18138,4,Rural,12268.536585365855,False,Rural
1231,BMW,Model B,2025,0.0,Petrol,Automatic,10,20,32737,0,Rural,0.0,False,Rural
1233,Honda,Model C,2017,106063.0,Petrol,Automatic,9,20,5987,8,Rural,13094.197530864198,False,Rural
1235,Honda,Model C,2024,0.0,Petrol,Manual,2,10,19365,1,Rural,0.0,False,Rural
1236,Hyundai,Model B,2020,33002.0,Petrol,Automatic,11,10,9765,5,Rural,6470.980392156863,False,Rural
1237,Mercedes,Model A,2025,0.0,Hybrid,Automatic,11,30,31980,0,Rural,0.0,False,Rural
1238,BMW,Model B,2022,12726.0,Petrol,Automatic,1,10,22256,3,Rural,4105.1612903225805,False,Rural
1239,Mercedes,Model B,2025,1685.0,Petrol,Automatic,5,1,31823,0,Rural,16850.0,False,Rural
1240,Hyundai,Model A,2016,143878.0,Petrol,Automatic,4,1,2744,9,Rural,15810.76923076923,False,Rural
1241,Hyundai,Model B,2025,16303.0,Petrol,Automatic,7,30,27222,0,Rural,163030.0,False,Rural
1242,Mercedes,Model B,2025,0.0,Petrol,Manual,7,1,27013,0,Rural,0.0,False,Rural
1243,BMW,Model C,2025,0.0,Diesel,Manual,9,20,27868,0,Rural,0.0,False,Rural
1244,VW,Model B,2025,40600.0,Petrol,Manual,4,1,19683,0,Rural,406000.0,False,Rural
1245,Fiat,Model A,2025,15938.0,Diesel,Manual,3,10,19791,0,Rural,159380.0,False,Rural
1246,Hyundai,Model A,2024,20840.0,Petrol,Manual,10,30,17321,1,Rural,18945.454545454544,False,Rural
1249,Hyundai,Model B,2025,0.0,Hybrid,Manual,10,10,25533,0,Rural,0.0,False,Rural
1250,Audi,Model B,2023,26355.0,Diesel,Manual,1,1,20793,2,Rural,12550.0,False,Rural
1251,Honda,Model B,2025,1068.0,Petrol,Automatic,3,1,27440,0,Rural,10680.0,False,Rural
1252,Toyota,Model C,2022,22437.0,Diesel,Automatic,9,1,20248,3,Rural,7237.741935483871,False,Rural
1253,Audi,Model C,2011,159922.0,Petrol,Automatic,4,20,1737,14,Rural,11341.985815602837,False,Rural
1254,Dacia,Model C,2012,178727.0,Diesel,Automatic,5,20,2564,13,Rural,13643.282442748092,False,Rural
1255,Fiat,Model A,2024,10122.0,Petrol,Automatic,12,1,14675,1,Rural,9201.818181818182,False,Rural
1256,Honda,Model B,2021,79067.0,Petrol,Automatic,2,20,11436,4,Rural,19284.634146341465,False,Rural
1257,Mercedes,Model C,2016,81889.0,Petrol,Manual,11,10,5623,9,Rural,8998.79120879121,False,Rural
1258,VW,Model A,2022,28168.0,Diesel,Manual,1,1,14357,3,Rural,9086.451612903225,False,Rural
1259,Audi,Model B,2006,204790.0,Petrol,Manual,5,20,1586,19,Rural,10721.989528795812,False,Rural
1260,Mercedes,Model B,2023,5858.0,Petrol,Automatic,7,20,27279,2,Rural,2789.5238095238096,False,Rural
1261,Toyota,Model C,2018,71576.0,Diesel,Automatic,5,10,8755,7,Rural,10081.12676056338,False,Rural
1262,Honda,Model C,2025,4729.0,Petrol,Automatic,12,30,28106,0,Rural,47290.0,False,Rural
1263,BMW,Model C,2020,64002.0,Petrol,Manual,7,20,12212,5,Rural,12549.411764705883,False,Rural
1264,Ford,Model C,2021,37810.0,Diesel,Automatic,10,10,17360,4,Rural,9221.951219512195,False,Rural
1265,BMW,Model C,2001,250000.0,Diesel,Automatic,9,30,3203,24,Rural,10373.443983402489,False,Rural
1267,Fiat,Model A,2021,43713.0,Petrol,Automatic,11,30,11184,4,Rural,10661.707317073171,False,Rural
1268,VW,Model B,2022,19255.0,Petrol,Automatic,6,30,16965,3,Rural,6211.290322580645,False,Rural
1269,Honda,Model C,2023,28123.0,Diesel,Manual,11,1,18198,2,Rural,13391.904761904761,False,Rural
1270,Audi,Model B,2019,75066.0,Petrol,Automatic,9,20,10531,6,Rural,12305.901639344263,False,Rural
1271,VW,Model C,2024,7159.0,Petrol,Automatic,9,30,17887,1,Rural,6508.181818181818,False,Rural
1272,Dacia,Model A,2025,2227.0,Petrol,Automatic,3,30,20200,0,Rural,22270.0,False,Rural
1273,Mercedes,Model B,2025,0.0,Diesel,Manual,4,1,27009,0,Rural,0.0,False,Rural
1275,Toyota,Model B,2022,21046.0,Hybrid,Manual,4,20,20525,3,Rural,6789.032258064516,False,Rural
1276,Toyota,Model C,2010,170916.0,Petrol,Automatic,7,10,2175,15,Rural,11318.940397350994,False,Rural
1277,Toyota,Model B,2018,93732.0,Diesel,Automatic,7,30,10929,7,Rural,13201.69014084507,False,Rural
1278,Dacia,Model B,2025,18059.0,Petrol,Automatic,3,1,17993,0,Rural,180590.0,False,Rural
1280,Honda,Model B,2022,51836.0,Petrol,Manual,8,10,11802,3,Rural,16721.290322580644,False,Rural
1281,Dacia,Model A,2023,19138.0,Diesel,Manual,2,30,13902,2,Rural,9113.333333333332,False,Rural
1282,Honda,Model A,2025,0.0,Petrol,Manual,5,10,22539,0,Rural,0.0,False,Rural
1283,Fiat,Model C,2023,45075.0,Petrol,Automatic,5,30,16799,2,Rural,21464.285714285714,False,Rural
1285,Dacia,Model A,2020,49920.0,Petrol,Manual,10,1,10786,5,Rural,9788.235294117647,False,Rural
1286,Mercedes,Model C,2022,49817.0,Hybrid,Automatic,1,30,16382,3,Rural,16070.0,False,Rural
1288,Mercedes,Model A,2020,82519.0,Petrol,Manual,4,10,10628,5,Rural,16180.196078431374,False,Rural
1289,Honda,Model A,2003,250000.0,Petrol,Automatic,11,10,724,22,Rural,11312.217194570136,False,Rural
1290,Toyota,Model C,2007,245679.0,Petrol,Automatic,7,30,3705,18,Rural,13573.42541436464,False,Rural
1291,Honda,Model B,2021,59791.0,Petrol,Manual,7,1,10269,4,Rural,14583.170731707318,False,Rural
1293,Dacia,Model B,2023,17043.0,Petrol,Automatic,6,10,19022,2,Rural,8115.714285714285,False,Rural
1294,Toyota,Model B,2024,18075.0,Petrol,Automatic,12,30,24615,1,Rural,16431.81818181818,False,Rural
1295,VW,Model A,2025,0.0,Petrol,Automatic,12,1,22059,0,Rural,0.0,False,Rural
1296,Mercedes,Model B,2016,120659.0,Petrol,Manual,10,1,984,9,Rural,13259.23076923077,False,Rural
1297,Hyundai,Model B,2015,133485.0,Petrol,Automatic,5,1,4992,10,Rural,13216.336633663366,False,Rural
1298,Honda,Model B,2010,215955.0,Diesel,Manual,7,1,991,15,Rural,14301.655629139073,False,Rural
1299,Dacia,Model C,2024,19230.0,Petrol,Manual,9,20,10824,1,Rural,17481.81818181818,False,Rural
1300,Toyota,Model C,2025,10861.0,Hybrid,Automatic,5,20,25808,0,Rural,108610.0,False,Rural
1301,Mercedes,Model A,2003,250000.0,Petrol,Manual,7,30,3486,22,Rural,11312.217194570136,False,Rural
1302,Toyota,Model A,2025,8120.0,Diesel,Automatic,2,20,26112,0,Rural,81200.0,False,Rural
1304,VW,Model A,2023,25737.0,Petrol,Manual,3,10,18689,2,Rural,12255.714285714284,False,Rural
1305,Hyundai,Model A,2025,2617.0,Petrol,Automatic,10,20,24287,0,Rural,26170.0,False,Rural
1306,BMW,Model C,2025,0.0,Diesel,Manual,3,1,23573,0,Rural,0.0,False,Rural
1307,Ford,Model A,2025,944.0,Petrol,Automatic,12,1,27479,0,Rural,9440.0,False,Rural
1308,Dacia,Model A,2025,0.0,Petrol,Manual,5,1,11355,0,Rural,0.0,False,Rural
1309,Mercedes,Model A,2020,54304.0,Petrol,Manual,3,1,11178,5,Rural,10647.843137254902,False,Rural
1310,BMW,Model C,2025,16149.0,Petrol,Manual,11,20,28078,0,Rural,161490.0,False,Rural
1312,Toyota,Model A,2025,5205.0,Petrol,Manual,5,1,24386,0,Rural,52050.0,False,Rural
1313,VW,Model C,2023,2140.0,Diesel,Manual,5,20,23324,2,Rural,1019.047619047619,False,Rural
1314,Honda,Model B,2025,6351.0,Petrol,Automatic,5,10,27768,0,Rural,63510.0,False,Rural
1315,Dacia,Model C,2021,55956.0,Petrol,Automatic,9,1,11243,4,Rural,13647.804878048782,False,Rural
1316,Fiat,Model B,2024,6024.0,Petrol,Automatic,7,20,21417,1,Rural,5476.363636363636,False,Rural
1317,VW,Model C,2022,67275.0,Petrol,Automatic,6,1,20633,3,Rural,21701.612903225807,False,Rural
1318,Audi,Model A,2025,0.0,Petrol,Automatic,6,1,32670,0,Rural,0.0,False,Rural
1321,Ford,Model B,2018,27637.0,Petrol,Manual,12,30,7280,7,Rural,3892.535211267606,False,Rural
1322,Hyundai,Model A,2015,122643.0,Hybrid,Manual,11,10,3100,10,Rural,12142.871287128713,False,Rural
1323,Honda,Model A,2025,8260.0,Diesel,Manual,6,30,27186,0,Rural,82600.0,False,Rural
1324,Mercedes,Model C,2017,109022.0,Petrol,Automatic,12,20,7615,8,Rural,13459.506172839507,False,Rural
1325,Toyota,Model A,2025,0.0,Hybrid,Automatic,8,10,26567,0,Rural,0.0,False,Rural
1327,Hyundai,Model A,2016,105250.0,Petrol,Manual,10,1,1516,9,Rural,11565.934065934067,False,Rural
1328,VW,Model C,2025,0.0,Hybrid,Automatic,9,1,21525,0,Rural,0.0,False,Rural
1329,BMW,Model A,2024,6827.0,Petrol,Automatic,9,1,24415,1,Rural,6206.363636363636,False,Rural
1330,Ford,Model B,2022,27534.0,Petrol,Automatic,3,1,19710,3,Rural,8881.935483870968,False,Rural
1331,Fiat,Model B,2023,1532.0,Petrol,Automatic,4,20,16597,2,Rural,729.5238095238095,False,Rural
1332,VW,Model A,2025,0.0,Petrol,Automatic,12,30,26156,0,Rural,0.0,False,Rural
1333,Honda,Model B,2017,84016.0,Petrol,Manual,3,20,7059,8,Rural,10372.345679012345,False,Rural
1334,Toyota,Model B,2025,15427.0,Petrol,Manual,2,1,25342,0,Rural,154270.0,False,Rural
1335,Fiat,Model C,2025,2297.0,Petrol,Automatic,4,10,26900,0,Rural,22970.0,False,Rural
1336,Toyota,Model A,2024,32735.0,Petrol,Automatic,5,10,16958,1,Rural,29759.090909090908,False,Rural
1337,Fiat,Model A,2016,98001.0,Petrol,Manual,7,30,6642,9,Rural,10769.34065934066,False,Rural
1338,Hyundai,Model C,2024,25112.0,Petrol,Automatic,8,30,19017,1,Rural,22829.090909090908,False,Rural
1341,VW,Model C,2018,96924.0,Petrol,Automatic,3,30,9080,7,Rural,13651.267605633804,False,Rural
1342,BMW,Model C,2022,46402.0,Petrol,Automatic,7,1,18472,3,Rural,14968.387096774193,False,Rural
1343,Audi,Model B,2025,0.0,Petrol,Manual,4,20,29475,0,Rural,0.0,False,Rural
1344,BMW,Model A,2025,8787.0,Petrol,Automatic,11,30,27040,0,Rural,87870.0,False,Rural
1345,Mercedes,Model C,2025,4596.0,Petrol,Automatic,9,30,30767,0,Rural,45960.0,False,Rural
1346,BMW,Model A,2021,44103.0,Petrol,Automatic,7,30,13951,4,Rural,10756.829268292684,False,Rural
1347,Honda,Model B,2020,46739.0,Petrol,Manual,1,30,13719,5,Rural,9164.50980392157,False,Rural
1348,BMW,Model B,2020,70409.0,Petrol,Manual,11,10,9860,5,Rural,13805.686274509804,False,Rural
1349,Honda,Model C,2025,0.0,Petrol,Automatic,6,20,28497,0,Rural,0.0,False,Rural
1351,VW,Model A,2025,1712.0,Petrol,Manual,9,1,23502,0,Rural,17120.0,False,Rural
1352,Dacia,Model C,2023,5650.0,Hybrid,Manual,12,20,13446,2,Rural,2690.4761904761904,False,Rural
1353,Audi,Model C,2021,40290.0,Hybrid,Manual,2,1,15240,4,Rural,9826.829268292684,False,Rural
1354,Honda,Model B,2025,0.0,Petrol,Manual,1,1,21720,0,Rural,0.0,False,Rural
1355,Toyota,Model A,2022,72185.0,Hybrid,Manual,2,1,14793,3,Rural,23285.483870967742,False,Rural
1356,Honda,Model B,2025,0.0,Diesel,Automatic,10,30,24519,0,Rural,0.0,False,Rural
1357,Ford,Model A,2025,0.0,Petrol,Automatic,2,20,24365,0,Rural,0.0,False,Rural
1358,BMW,Model A,2021,39932.0,Petrol,Manual,7,1,9874,4,Rural,9739.512195121952,False,Rural
1359,Audi,Model C,2019,79488.0,Petrol,Automatic,9,1,15058,6,Rural,13030.819672131149,False,Rural
1360,VW,Model B,2023,16171.0,Petrol,Automatic,9,1,19048,2,Rural,7700.47619047619,False,Rural
1361,Hyundai,Model B,2025,0.0,Petrol,Manual,6,20,18103,0,Rural,0.0,False,Rural
1362,Ford,Model C,2017,93070.0,Diesel,Automatic,9,10,10381,8,Rural,11490.123456790125,False,Rural
1363,Audi,Model B,2024,7509.0,Petrol,Manual,12,20,25298,1,Rural,6826.363636363636,False,Rural
1364,Toyota,Model A,2024,3116.0,Petrol,Automatic,1,10,20673,1,Rural,2832.7272727272725,False,Rural
1365,BMW,Model A,2025,0.0,Diesel,Automatic,9,1,25678,0,Rural,0.0,False,Rural
1366,Dacia,Model B,2013,161770.0,Diesel,Automatic,7,30,2769,12,Rural,13369.421487603306,False,Rural
1367,Fiat,Model C,2025,0.0,Diesel,Manual,3,20,20323,0,Rural,0.0,False,Rural
1368,BMW,Model A,2025,0.0,Diesel,Manual,4,10,24358,0,Rural,0.0,False,Rural
1369,Mercedes,Model B,2015,113068.0,Petrol,Automatic,11,10,6504,10,Rural,11194.851485148516,False,Rural
1370,Ford,Model B,2017,96815.0,Petrol,Automatic,8,30,5490,8,Rural,11952.46913580247,False,Rural
1371,Audi,Model A,2025,0.0,Petrol,Automatic,1,1,36648,0,Rural,0.0,False,Rural
1372,Dacia,Model A,2016,132389.0,Petrol,Automatic,12,1,3712,9,Rural,14548.241758241758,False,Rural
1373,Hyundai,Model B,2025,13013.0,Petrol,Automatic,9,20,25598,0,Rural,130130.0,False,Rural
1374,Audi,Model A,2022,57452.0,Petrol,Automatic,6,1,21319,3,Rural,18532.90322580645,False,Rural
1375,BMW,Model C,2018,89881.0,Petrol,Manual,9,1,8792,7,Rural,12659.295774647888,False,Rural
1376,Hyundai,Model A,2025,0.0,Petrol,Manual,3,10,19668,0,Rural,0.0,False,Rural
1377,Toyota,Model C,2021,71030.0,Petrol,Automatic,4,1,12861,4,Rural,17324.390243902442,False,Rural
1378,Ford,Model C,2022,23046.0,Diesel,Manual,2,30,16349,3,Rural,7434.193548387097,False,Rural
1379,Toyota,Model A,2020,48267.0,Petrol,Automatic,5,20,11633,5,Rural,9464.117647058823,False,Rural
1380,Mercedes,Model C,2023,26344.0,Petrol,Automatic,12,20,21194,2,Rural,12544.761904761905,False,Rural
1381,VW,Model B,2015,140673.0,Petrol,Manual,5,20,6115,10,Rural,13928.0198019802,False,Rural
1382,Honda,Model B,2021,63799.0,Petrol,Automatic,4,20,12493,4,Rural,15560.731707317074,False,Rural
1383,Audi,Model B,2025,13594.0,Hybrid,Automatic,9,30,29853,0,Rural,135940.0,False,Rural
1384,Mercedes,Model B,2018,79322.0,Petrol,Automatic,11,10,10106,7,Rural,11172.112676056338,False,Rural
1385,Ford,Model B,2024,7085.0,Petrol,Manual,4,10,21375,1,Rural,6440.90909090909,False,Rural
1386,VW,Model A,2020,65189.0,Petrol,Manual,11,30,3489,5,Rural,12782.1568627451,False,Rural
1387,Toyota,Model B,2025,0.0,Petrol,Automatic,4,10,28693,0,Rural,0.0,False,Rural
1388,VW,Model A,2013,157339.0,Petrol,Manual,4,10,2451,12,Rural,13003.223140495867,False,Rural
1389,Mercedes,Model B,2025,12451.0,Hybrid,Automatic,6,1,26644,0,Rural,124510.0,False,Rural
1390,Toyota,Model B,2021,56870.0,Petrol,Manual,1,20,14486,4,Rural,13870.731707317074,False,Rural
1391,VW,Model C,2017,58110.0,Petrol,Manual,11,10,6945,8,Rural,7174.074074074075,False,Rural
1394,Mercedes,Model C,2022,38520.0,Petrol,Manual,4,1,19285,3,Rural,12425.806451612903,False,Rural
1395,BMW,Model C,2020,48685.0,Petrol,Manual,3,20,17860,5,Rural,9546.078431372549,False,Rural
1396,Hyundai,Model A,2025,0.0,Petrol,Manual,9,10,19917,0,Rural,0.0,False,Rural
1397,BMW,Model B,2021,54947.0,Petrol,Automatic,2,20,15000,4,Rural,13401.707317073171,False,Rural
1398,Mercedes,Model A,2018,78655.0,Diesel,Automatic,6,10,6174,7,Rural,11078.169014084508,False,Rural
1399,Audi,Model C,2023,32620.0,Hybrid,Automatic,2,1,26108,2,Rural,15533.333333333332,False,Rural
1400,Honda,Model C,2025,0.0,Petrol,Automatic,6,30,25592,0,Rural,0.0,False,Rural
1401,Hyundai,Model A,2015,141238.0,Petrol,Automatic,2,10,6614,10,Rural,13983.960396039605,False,Rural
1402,Audi,Model A,2015,135015.0,Petrol,Automatic,1,30,6504,10,Rural,13367.821782178218,False,Rural
1404,BMW,Model C,2025,0.0,Petrol,Manual,8,1,24295,0,Rural,0.0,False,Rural
1405,Honda,Model B,2024,24786.0,Petrol,Manual,6,1,25101,1,Rural,22532.727272727272,False,Rural
1406,Mercedes,Model C,2022,41888.0,Petrol,Automatic,3,10,23095,3,Rural,13512.258064516129,False,Rural
1407,Audi,Model A,2025,3578.0,Petrol,Automatic,1,1,31200,0,Rural,35780.0,False,Rural
1408,Toyota,Model A,2025,15642.0,Petrol,Automatic,2,30,28406,0,Rural,156420.0,False,Rural
1409,Hyundai,Model A,2023,45398.0,Petrol,Manual,10,20,13165,2,Rural,21618.095238095237,False,Rural
1410,VW,Model A,2025,0.0,Hybrid,Automatic,1,30,27611,0,Rural,0.0,False,Rural
1411,Toyota,Model C,2016,92244.0,Petrol,Manual,11,1,11038,9,Rural,10136.703296703297,False,Rural
1412,Mercedes,Model A,2011,156296.0,Petrol,Manual,11,1,989,14,Rural,11084.822695035462,False,Rural
1413,Toyota,Model C,2018,61463.0,Petrol,Manual,12,20,10118,7,Rural,8656.760563380281,False,Rural
1415,Fiat,Model B,2022,45001.0,Petrol,Automatic,9,10,14642,3,Rural,14516.451612903225,False,Rural
1416,Dacia,Model B,2025,0.0,Diesel,Manual,11,1,12838,0,Rural,0.0,False,Rural
1419,VW,Model B,2021,50108.0,Diesel,Automatic,10,1,10847,4,Rural,12221.463414634147,False,Rural
1420,Toyota,Model C,2025,5144.0,Hybrid,Automatic,8,20,25733,0,Rural,51440.0,False,Rural
